playerID,reportTimeStamp,reportDateTime,sessionID,levelName,deathNum,winnerHP,framesCount,pauseframes,levelTime,pcTravelDistance,inputTimes,bulletsFiredPC,pcRating,activeTime,inputFreq
noCookie,1697629455.2481334,Wed 18 Oct 2023 11:44:15 GMT,133421023223260000-0.8700922,Level 5,2,5,3282,0.0,55.11509,1480.2752,195.0,31.0,4.0,55.11509,3.5380510128895732
noCookie,1697629501.705475,Wed 18 Oct 2023 11:45:01 GMT,133421030659950000-0.06967963,Level 1,0,5,1228,0.0,16.38649,462.9911,82.0,16.0,1.0,16.38649,5.004122298307935
noCookie,1697629510.043722,Wed 18 Oct 2023 11:45:10 GMT,133421029673360000-0.5090694,Level 3,0,4,2289,0.0,38.15484,314.3077,68.0,30.0,3.0,38.15484,1.7822116407774218
noCookie,1697629519.4799826,Wed 18 Oct 2023 11:45:19 GMT,133421023223260000-0.8700922,Level 5,3,2,6923,0.0,117.20106000000001,3294.7902000000004,356.0,42.0,4.0,117.20106000000001,3.0375151897090347
noCookie,1697629524.2617064,Wed 18 Oct 2023 11:45:24 GMT,133421029673360000-0.5090694,Level 4,1,5,640,0.0,10.6665,94.83239,30.0,8.0,5.0,10.6665,2.8125439459991566
noCookie,1697629539.7650511,Wed 18 Oct 2023 11:45:39 GMT,133421029673360000-0.5090694,Level 4,2,5,1380,0.0,22.9983,130.106,47.0,9.0,5.0,22.9983,2.0436293117317366
noCookie,1697629551.2751763,Wed 18 Oct 2023 11:45:51 GMT,133421023223260000-0.8700922,Level 5,4,3,8723,0.0,147.30542,4104.0483,484.0,28.0,4.0,147.30542,3.2856903703882723
noCookie,1697629556.080331,Wed 18 Oct 2023 11:45:56 GMT,133421031196840000-0.1318737,Level 1,0,5,1029,57.0,7.521969,408.1912,21.0,7.0,1.0,7.105300163265307,2.955540162619851
noCookie,1697629567.679753,Wed 18 Oct 2023 11:46:07 GMT,133421030659950000-0.06967963,Level 2,0,2,4569,0.0,60.95102,2023.443,200.0,45.0,4.0,60.95102,3.2813232657960443
noCookie,1697629587.4267504,Wed 18 Oct 2023 11:46:27 GMT,133421031196840000-0.1318737,Level 2,0,4,4276,0.0,29.7274,1869.465,124.0,37.0,3.0,29.7274,4.171235964127371
noCookie,1697629595.680824,Wed 18 Oct 2023 11:46:35 GMT,133421030659950000-0.06967963,Level 3,0,3,1914,0.0,25.53671,756.4636,87.0,29.0,3.0,25.53671,3.4068601632708364
noCookie,1697629619.674658,Wed 18 Oct 2023 11:46:59 GMT,133421030659950000-0.06967963,Level 4,1,3,1397,0.0,18.64145,561.5399,49.0,16.0,4.0,18.64145,2.628550890622779
noCookie,1697629620.9129827,Wed 18 Oct 2023 11:47:00 GMT,133421031196840000-0.1318737,Level 3,0,1,3963,0.0,27.79895,1676.753,181.0,66.0,4.0,27.79895,6.511037287379559
noCookie,1697629635.5795417,Wed 18 Oct 2023 11:47:15 GMT,133421031196840000-0.1318737,Level 4,1,4,1399,115.0,9.969954,556.4572,67.0,21.0,5.0,9.150408102930665,7.322077796567504
noCookie,1697629644.558751,Wed 18 Oct 2023 11:47:24 GMT,133421031196840000-0.1318737,Level 4,2,5,2351,115.0,16.905132,870.074,114.0,15.0,5.0,16.078211464057848,7.090340878700477
noCookie,1697629658.878224,Wed 18 Oct 2023 11:47:38 GMT,133421031196840000-0.1318737,Level 4,3,5,3844,115.0,27.582862,1470.5765999999999,185.0,26.0,5.0,26.75767231997919,6.913904834011507
noCookie,1697629662.671012,Wed 18 Oct 2023 11:47:42 GMT,133421023223260000-0.8700922,Level 5,5,1,12109,0.0,211.8568,5726.094300000001,677.0,42.0,4.0,211.8568,3.195554733197141
noCookie,1697629673.0174043,Wed 18 Oct 2023 11:47:53 GMT,133421031196840000-0.1318737,Level 4,4,5,4915,115.0,35.532232,1853.6444,233.0,17.0,5.0,34.70085729399797,6.714531517937478
noCookie,1697629676.7080026,Wed 18 Oct 2023 11:47:56 GMT,133421023223260000-0.8700922,Level 5,6,5,12883,0.0,224.86681,6070.690500000001,724.0,7.0,4.0,224.86681,3.21968368742368
noCookie,1697629685.211594,Wed 18 Oct 2023 11:48:05 GMT,133421031196840000-0.1318737,Level 4,5,5,6193,115.0,44.75158,2343.0464,293.0,22.0,5.0,43.9205721362829,6.671133497324183
noCookie,1697629688.3194876,Wed 18 Oct 2023 11:48:08 GMT,133421023223260000-0.8700922,Level 5,7,5,13424,0.0,234.569606,6324.848,766.0,9.0,4.0,234.569606,3.265555214344351
noCookie,1697629705.4927742,Wed 18 Oct 2023 11:48:25 GMT,133421023223260000-0.8700922,Level 5,8,5,14310,0.0,249.347916,6643.6728,842.0,15.0,4.0,249.347916,3.3768078494788782
noCookie,1697629820.7800803,Wed 18 Oct 2023 11:50:20 GMT,133421023223260000-0.8700922,Level 5,9,5,16459,0.0,289.529836,7582.1603000000005,967.0,27.0,4.0,289.529836,3.339897584855469
noCookie,1697629828.8304691,Wed 18 Oct 2023 11:50:28 GMT,133421023223260000-0.8700922,Level 5,10,5,16836,0.0,295.987733,7692.1116,997.0,6.0,4.0,295.987733,3.368382837676587
noCookie,1697629902.0559552,Wed 18 Oct 2023 11:51:42 GMT,133421023223260000-0.8700922,Level 5,11,2,20056,155.0,352.341303,9232.8796,1178.0,41.0,4.0,349.6182823595433,3.369389014927311
noCookie,1697629995.621817,Wed 18 Oct 2023 11:53:15 GMT,133421023223260000-0.8700922,Level 5,12,5,25015,155.0,442.975173,11680.1836,1408.0,50.0,4.0,440.23037380691585,3.19832543089711
noCookie,1697630010.3466392,Wed 18 Oct 2023 11:53:30 GMT,133421023223260000-0.8700922,Level 5,13,4,25666,155.0,454.365283,11975.8533,1449.0,9.0,5.0,451.62131748667497,3.2084402216969146
noCookie,1697630074.7119727,Wed 18 Oct 2023 11:54:34 GMT,133421023223260000-0.8700922,Level 5,14,4,28235,155.0,501.875863,13175.2843,1610.0,34.0,4.0,499.12074492792635,3.2256723775977014
noCookie,1697630179.6749256,Wed 18 Oct 2023 11:56:19 GMT,133421023223260000-0.8700922,Level 5,15,4,34013,155.0,602.610763,15567.4663,1812.0,54.0,5.0,599.864616871608,3.020681582204125
noCookie,1697630193.2543766,Wed 18 Oct 2023 11:56:33 GMT,133421023223260000-0.8700922,Level 5,16,5,34694,155.0,614.732973,15881.0407,1856.0,9.0,5.0,611.9865727343922,3.0327462769440876
noCookie,1697630604.0096004,Wed 18 Oct 2023 12:03:24 GMT,133421046477390000-0.3571775,Level 1,0,5,978,0.0,16.2892,139.2416,42.0,12.0,1.0,16.2892,2.5783955013137536
noCookie,1697630683.474904,Wed 18 Oct 2023 12:04:43 GMT,133421046477390000-0.3571775,Level 2,0,3,4426,0.0,73.70941,1845.271,166.0,34.0,2.0,73.70941,2.252086945208217
noCookie,1697630790.3724487,Wed 18 Oct 2023 12:06:30 GMT,133421046477390000-0.3571775,Level 3,1,4,1842,0.0,30.6768,775.148,139.0,31.0,5.0,30.6768,4.531111458822302
noCookie,1697630824.004115,Wed 18 Oct 2023 12:07:04 GMT,133421046477390000-0.3571775,Level 3,2,4,3695,0.0,61.536590000000004,1589.4942,225.0,28.0,5.0,61.536590000000004,3.656361199084967
noCookie,1697631078.8781328,Wed 18 Oct 2023 12:11:18 GMT,133421043694720000-0.7192867,Level 1,0,3,3251,71.0,108.3563,651.8654,130.0,35.0,1.0,105.98985973546601,1.2265324279554621
noCookie,1697631541.696698,Wed 18 Oct 2023 12:19:01 GMT,133421050888110000-0.4877812,Level 1,0,4,1286,0.0,8.455889,352.3968,26.0,11.0,1.0,8.455889,3.074780191651049
noCookie,1697631566.9544697,Wed 18 Oct 2023 12:19:26 GMT,133421050888110000-0.4877812,Level 2,1,5,3331,0.0,20.22341,1160.799,56.0,22.0,4.0,20.22341,2.769068124515104
noCookie,1697631601.5404034,Wed 18 Oct 2023 12:20:01 GMT,133421050888110000-0.4877812,Level 2,1,4,8054,0.0,48.90427,2269.634,157.0,38.0,3.0,48.90427,3.210353615338702
noCookie,1697631625.108993,Wed 18 Oct 2023 12:20:25 GMT,133421050888110000-0.4877812,Level 3,1,5,3478,0.0,21.18482,1240.344,97.0,43.0,5.0,21.18482,4.578750256079589
noCookie,1697631648.028171,Wed 18 Oct 2023 12:20:48 GMT,133421050888110000-0.4877812,Level 3,2,2,6526,0.0,39.72622,2397.46,181.0,37.0,5.0,39.72622,4.556184806910902
noCookie,1697631659.170299,Wed 18 Oct 2023 12:20:59 GMT,133421050888110000-0.4877812,Level 3,3,5,7636,0.0,46.485105,2635.7717000000002,215.0,14.0,5.0,46.485105,4.625137449942299
noCookie,1697631672.7032044,Wed 18 Oct 2023 12:21:12 GMT,133421050888110000-0.4877812,Level 3,4,3,9336,0.0,56.812375,3298.9728999999998,270.0,24.0,5.0,56.812375,4.7524857040389525
noCookie,1697631693.231675,Wed 18 Oct 2023 12:21:33 GMT,133421050888110000-0.4877812,Level 3,5,4,12096,0.0,73.581215,4367.4149,355.0,35.0,5.0,73.581215,4.824600952838303
noCookie,1697631703.098028,Wed 18 Oct 2023 12:21:43 GMT,133421050888110000-0.4877812,Level 3,6,4,13366,0.0,81.367001,4855.8599,394.0,15.0,5.0,81.367001,4.842257858317772
noCookie,1697631715.7220986,Wed 18 Oct 2023 12:21:55 GMT,133421050888110000-0.4877812,Level 3,7,5,15128,0.0,92.125281,5205.651,441.0,22.0,5.0,92.125281,4.7869596186089245
noCookie,1697631735.4960153,Wed 18 Oct 2023 12:22:15 GMT,133421050888110000-0.4877812,Level 3,8,3,17937,0.0,109.205131,6317.439,525.0,35.0,5.0,109.205131,4.807466418404828
noCookie,1697631750.8417518,Wed 18 Oct 2023 12:22:30 GMT,133421050888110000-0.4877812,Level 3,9,4,20094,0.0,122.291281,7166.3598999999995,589.0,27.0,5.0,122.291281,4.816369533327564
noCookie,1697631767.2335787,Wed 18 Oct 2023 12:22:47 GMT,133421050888110000-0.4877812,Level 3,10,5,22235,0.0,135.274251,7946.618399999999,652.0,27.0,5.0,135.274251,4.819838181916824
noCookie,1697631831.2029195,Wed 18 Oct 2023 12:23:51 GMT,133421050888110000-0.4877812,Level 3,11,4,25073,0.0,152.539681,9057.634399999999,744.0,36.0,5.0,152.539681,4.877419404069686
noCookie,1697631832.2283485,Wed 18 Oct 2023 12:23:52 GMT,133421053822880000-0.5727653,Level 1,0,5,2205,0.0,36.75509,0.0,62.0,25.0,1.0,36.75509,1.6868411966886763
noCookie,1697631884.3872457,Wed 18 Oct 2023 12:24:44 GMT,133421050888110000-0.4877812,Level 3,12,2,27850,0.0,169.44481100000002,10095.9354,831.0,36.0,5.0,169.44481100000002,4.904251685818812
noCookie,1697631924.9482095,Wed 18 Oct 2023 12:25:24 GMT,133421053822880000-0.5727653,Level 2,0,4,5031,241.0,83.86697,823.5046,149.0,36.0,2.0,79.84949041939971,1.8660106560154068
noCookie,1697631967.88754,Wed 18 Oct 2023 12:26:07 GMT,133421053822880000-0.5727653,Level 3,0,3,2387,0.0,39.78229,833.296,79.0,25.0,3.0,39.78229,1.9858082578956615
noCookie,1697632001.6710205,Wed 18 Oct 2023 12:26:41 GMT,133421053822880000-0.5727653,Level 4,1,4,1361,0.0,22.70349,430.9368,50.0,14.0,4.0,22.70349,2.2023045796042813
noCookie,1697632045.3652663,Wed 18 Oct 2023 12:27:25 GMT,133421055669900000-0.2352302,Level 1,0,5,1823,0.0,60.77084,551.5643,69.0,17.0,1.0,60.77084,1.1354129710894239
noCookie,1697632065.802904,Wed 18 Oct 2023 12:27:45 GMT,133421053822880000-0.5727653,Level 4,2,2,4946,0.0,82.45381,1721.7728,240.0,40.0,4.0,82.45381,2.910720559789778
noCookie,1697632111.1469684,Wed 18 Oct 2023 12:28:31 GMT,133421053822880000-0.5727653,Level 4,3,4,7312,0.0,121.88337000000001,2711.1524,363.0,25.0,5.0,121.88337000000001,2.9782570009345815
noCookie,1697632147.4833353,Wed 18 Oct 2023 12:29:07 GMT,133421053822880000-0.5727653,Level 4,4,5,8106,0.0,135.11818,2711.1524,383.0,9.0,4.0,135.11818,2.834555646027796
noCookie,1697632159.5880282,Wed 18 Oct 2023 12:29:19 GMT,133421055669900000-0.2352302,Level 2,0,5,3309,0.0,110.284,1089.602,122.0,25.0,1.0,110.284,1.106234811940082
noCookie,1697632182.9131236,Wed 18 Oct 2023 12:29:42 GMT,133421053822880000-0.5727653,Level 4,5,5,9772,0.0,162.88435,3354.7643,448.0,16.0,4.0,162.88435,2.7504177043405336
noCookie,1697632206.580756,Wed 18 Oct 2023 12:30:06 GMT,133421053822880000-0.5727653,Level 4,6,5,10923,0.0,182.06347,3775.5061,496.0,8.0,3.0,182.06347,2.7243246544735196
noCookie,1697632242.815024,Wed 18 Oct 2023 12:30:42 GMT,133421053822880000-0.5727653,Level 4,7,5,12822,0.0,213.71482,4414.1815,588.0,20.0,5.0,213.71482,2.7513300200706716
noCookie,1697632248.686804,Wed 18 Oct 2023 12:30:48 GMT,133421055669900000-0.2352302,Level 3,0,1,2562,0.0,85.38715,798.1584,160.0,33.0,2.0,85.38715,1.873818250169961
noCookie,1697632262.5030484,Wed 18 Oct 2023 12:31:02 GMT,133421057040810000-0.8829451,Level 1,0,4,1370,69.0,97.36893,613.5521,333.0,22.0,3.0,92.46494739416059,3.6013647266837667
noCookie,1697632311.546029,Wed 18 Oct 2023 12:31:51 GMT,133421055669900000-0.2352302,Level 4,1,2,1437,0.0,47.88662,378.0869,126.0,22.0,3.0,47.88662,2.631215149450932
noCookie,1697632565.621279,Wed 18 Oct 2023 12:36:05 GMT,133421061219090000-0.7283964,Level 1,0,5,1392,0.0,17.56196,0.0,26.0,14.0,1.0,17.56196,1.4804725668433365
noCookie,1697632602.023069,Wed 18 Oct 2023 12:36:42 GMT,133421061219090000-0.7283964,Level 1,0,4,3866,0.0,33.884159999999994,979.5037,108.0,24.0,1.0,33.884159999999994,3.1873300090661836
noCookie,1697632627.6056025,Wed 18 Oct 2023 12:37:07 GMT,133421061219090000-0.7283964,Level 1,0,3,7027,0.0,55.25505,2130.5027,196.0,26.0,5.0,55.25505,3.547187089686825
noCookie,1697632663.2153485,Wed 18 Oct 2023 12:37:43 GMT,133421061219090000-0.7283964,Level 2,1,4,4900,0.0,31.27794,1720.867,93.0,19.0,5.0,31.27794,2.9733415947469686
noCookie,1697634901.1951818,Wed 18 Oct 2023 13:15:01 GMT,133421084749870000-0.1108514,Level 1,0,5,2050,0.0,12.43604,430.7417,44.0,20.0,4.0,12.43604,3.5381037693670976
noCookie,1697634941.5414145,Wed 18 Oct 2023 13:15:41 GMT,133421084749870000-0.1108514,Level 2,1,1,6089,0.0,37.22256,1800.552,202.0,76.0,5.0,37.22256,5.4268164253076625
noCookie,1697634967.6366177,Wed 18 Oct 2023 13:16:07 GMT,133421084749870000-0.1108514,Level 2,1,2,9867,0.0,60.13117,3231.06,366.0,52.0,5.0,60.13117,6.08669347361776
noCookie,1697634987.9463968,Wed 18 Oct 2023 13:16:27 GMT,133421084749870000-0.1108514,Level 3,1,1,2759,0.0,16.7319,1.999998,85.0,42.0,5.0,16.7319,5.08011642431523
noCookie,1697636498.0,Wed 18 Oct 2023 13:41:38 GMT,133421100664070000-0.8727256,Level 1,0,5,2068,0.0,17.23971,881.8844,104.0,29.0,1.0,17.23971,6.032584074790122
noCookie,1697636521.979172,Wed 18 Oct 2023 13:42:01 GMT,133421100664070000-0.8727256,Level 2,0,4,2678,0.0,22.34686,410.6054,122.0,38.0,1.0,22.34686,5.459379975531238
noCookie,1697636535.5966697,Wed 18 Oct 2023 13:42:15 GMT,133421100664070000-0.8727256,Level 3,0,1,1381,0.0,11.51991,608.9907,77.0,20.0,2.0,11.51991,6.684079997152756
noCookie,1697636549.5246208,Wed 18 Oct 2023 13:42:29 GMT,133421100664070000-0.8727256,Level 4,1,5,1048,0.0,8.747607,405.5023,66.0,16.0,4.0,8.747607,7.54492057084869
noCookie,1697638134.497763,Wed 18 Oct 2023 14:08:54 GMT,133421116554250000-0.7907108,Level 1,0,4,6314,0.0,52.6195,0.0,17.0,17.0,1.0,52.6195,0.323074145516396
noCookie,1697638214.3641458,Wed 18 Oct 2023 14:10:14 GMT,133421116554250000-0.7907108,Level 2,0,4,9072,0.0,75.63042,0.0,86.0,45.0,1.0,75.63042,1.1371085867300486
noCookie,1697638239.512514,Wed 18 Oct 2023 14:10:39 GMT,133421116554250000-0.7907108,Level 3,1,1,2448,0.0,20.40436,0.0,93.0,34.0,1.0,20.40436,4.5578494008143355
noCookie,1697638484.8109624,Wed 18 Oct 2023 14:14:44 GMT,133421119529560000-0.7753453,Level 1,0,5,3266,0.0,61.53659,0.0,19.0,16.0,3.0,61.53659,0.3087593901449528
noCookie,1697639042.2225044,Wed 18 Oct 2023 14:24:02 GMT,133421123634190000-0.7794,Level 1,0,5,2842,0.0,47.34131,0.0,92.0,29.0,2.0,47.34131,1.9433344789149265
noCookie,1697639124.3470774,Wed 18 Oct 2023 14:25:24 GMT,133421123634190000-0.7794,Level 2,1,5,4688,0.0,78.07283,0.0,175.0,55.0,4.0,78.07283,2.241496817778989
noCookie,1697639214.8791478,Wed 18 Oct 2023 14:26:54 GMT,133421123634190000-0.7794,Level 2,1,4,9954,0.0,165.77245,0.0,409.0,63.0,4.0,165.77245,2.467237469193464
noCookie,1697639232.879882,Wed 18 Oct 2023 14:27:12 GMT,133421123634190000-0.7794,Level 3,0,5,800,0.0,13.32581,0.0,54.0,13.0,1.0,13.32581,4.0522865026591255
noCookie,1697639250.7098603,Wed 18 Oct 2023 14:27:30 GMT,133421123634190000-0.7794,Level 4,1,5,769,0.0,12.81041,0.0,65.0,13.0,3.0,12.81041,5.073998412228804
noCookie,1697639751.198233,Wed 18 Oct 2023 14:35:51 GMT,133421131971590000-0.06366683,Level 1,0,5,3051,42.0,50.84979,284.4264,29.0,13.0,1.0,50.14979289085546,0.5782675925125903
noCookie,1697639830.283627,Wed 18 Oct 2023 14:37:10 GMT,133421131971590000-0.06366683,Level 2,1,4,3978,0.0,66.34364,444.3954,59.0,15.0,3.0,66.34364,0.8893090581101671
noCookie,1697640524.3894477,Wed 18 Oct 2023 14:48:44 GMT,133421119529560000-0.7753453,Level 2,0,3,5045,0.0,87.7228,0.0,155.0,54.0,5.0,87.7228,1.76692946417579
noCookie,1697645914.228587,Wed 18 Oct 2023 16:18:34 GMT,133421194661620000-0.02356816,Level 1,0,5,1621,0.0,27.03222,635.7527,93.0,19.0,1.0,27.03222,3.440338973269676
noCookie,1697645953.9913328,Wed 18 Oct 2023 16:19:13 GMT,133421193290410000-0.229469,Level 1,0,5,718,0.0,11.9609,335.5886,30.0,8.0,1.0,11.9609,2.5081724619384826
noCookie,1697645965.3322704,Wed 18 Oct 2023 16:19:25 GMT,133421194661620000-0.02356816,Level 2,1,4,2382,0.0,39.7397,1062.562,122.0,22.0,4.0,39.7397,3.0699778810610043
noCookie,1697645989.6234827,Wed 18 Oct 2023 16:19:49 GMT,133421193290410000-0.229469,Level 2,0,5,1938,0.0,32.30294,680.7458,88.0,18.0,2.0,32.30294,2.7242102421637164
noCookie,1697646003.5952516,Wed 18 Oct 2023 16:20:03 GMT,133421194661620000-0.02356816,Level 2,1,5,4494,0.0,74.98929,2054.2113,226.0,21.0,3.0,74.98929,3.0137636987895204
noCookie,1697646052.0,Wed 18 Oct 2023 16:20:52 GMT,133421194661620000-0.02356816,Level 3,0,3,2705,0.0,45.12475,1294.124,170.0,38.0,3.0,45.12475,3.767333891046488
noCookie,1697646055.8886423,Wed 18 Oct 2023 16:20:55 GMT,133421193290410000-0.229469,Level 3,0,5,3065,0.0,51.06612,1400.287,162.0,45.0,3.0,51.06612,3.172357719756269
noCookie,1697646081.3166995,Wed 18 Oct 2023 16:21:21 GMT,133421193290410000-0.229469,Level 4,0,1,1337,0.0,22.27388,497.4328,85.0,19.0,3.0,22.27388,3.8161290264650796
noCookie,1697646087.747022,Wed 18 Oct 2023 16:21:27 GMT,133421194661620000-0.02356816,Level 4,1,1,1831,0.0,30.54544,825.8706,106.0,26.0,3.0,30.54544,3.4702397477332134
noCookie,1697646121.9151037,Wed 18 Oct 2023 16:22:01 GMT,133421193290410000-0.229469,Level 5,1,5,2240,0.0,37.32283,1018.801,143.0,33.0,3.0,37.32283,3.8314350760647033
noCookie,1697646140.5568964,Wed 18 Oct 2023 16:22:20 GMT,133421194661620000-0.02356816,Level 4,2,1,4815,0.0,80.32389,2109.7436,303.0,46.0,3.0,80.32389,3.7722276647707176
noCookie,1697646159.5390246,Wed 18 Oct 2023 16:22:39 GMT,133421194661620000-0.02356816,Level 4,3,5,5831,0.0,97.27395,2554.0621,362.0,14.0,3.0,97.27395,3.7214485481467547
noCookie,1697646168.869739,Wed 18 Oct 2023 16:22:48 GMT,133421193290410000-0.229469,Level 5,2,3,4469,0.0,74.46065,1978.3087,273.0,32.0,2.0,74.46065,3.666366060462808
noCookie,1697646194.2350264,Wed 18 Oct 2023 16:23:14 GMT,133421194661620000-0.02356816,Level 4,4,4,7722,0.0,128.81999,3329.8687,480.0,30.0,3.0,128.81999,3.7261297722504096
noCookie,1697646197.2737925,Wed 18 Oct 2023 16:23:17 GMT,133421193290410000-0.229469,Level 5,3,4,6000,0.0,99.97035,2658.3164,379.0,22.0,2.0,99.97035,3.791124068286247
noCookie,1697646221.2505727,Wed 18 Oct 2023 16:23:41 GMT,133421193290410000-0.229469,Level 5,4,5,7296,0.0,121.56554,3266.0968000000003,446.0,16.0,2.0,121.56554,3.668802853176978
noCookie,1697646232.8829603,Wed 18 Oct 2023 16:23:52 GMT,133421194661620000-0.02356816,Level 4,5,5,9804,0.0,163.55289,4198.8553,598.0,30.0,4.0,163.55289,3.656309588904238
noCookie,1697646282.006773,Wed 18 Oct 2023 16:24:42 GMT,133421194661620000-0.02356816,Level 4,6,4,12505,0.0,208.61095,5396.0213,759.0,38.0,5.0,208.61095,3.6383516780878473
noCookie,1697646314.050696,Wed 18 Oct 2023 16:25:14 GMT,133421194661620000-0.02356816,Level 4,7,4,14209,0.0,237.03797,6223.606,852.0,24.0,5.0,237.03797,3.594360852820331
noCookie,1697646330.983879,Wed 18 Oct 2023 16:25:30 GMT,133421193290410000-0.229469,Level 5,5,4,13420,0.0,223.60174,6088.5788,791.0,73.0,3.0,223.60174,3.537539555819199
noCookie,1697646337.6348996,Wed 18 Oct 2023 16:25:37 GMT,133421194661620000-0.02356816,Level 4,8,4,15459,0.0,257.89196,6763.161,919.0,17.0,5.0,257.89196,3.563507757279444
noCookie,1697646436.7782311,Wed 18 Oct 2023 16:27:16 GMT,133421184518440000-0.7648662,Level 1,0,2,4962,0.0,82.67837,0.0,25.0,23.0,2.0,82.67837,0.3023765466106794
noCookie,1697646439.9728446,Wed 18 Oct 2023 16:27:19 GMT,133421193290410000-0.229469,Level 5,6,2,19043,0.0,317.28889,8660.8768,1091.0,73.0,4.0,317.28889,3.4385067816273054
noCookie,1697646445.2331176,Wed 18 Oct 2023 16:27:25 GMT,133421194661620000-0.02356816,Level 4,9,3,21539,0.0,359.31525999999997,9628.557,1290.0,90.0,5.0,359.31525999999997,3.5901620209506273
noCookie,1697646447.5460274,Wed 18 Oct 2023 16:27:27 GMT,133421199859190000-0.7069662,Level 1,0,5,2685,0.0,47.54544,958.8965,213.0,41.0,1.0,47.54544,4.479924888695951
noCookie,1697646461.0710032,Wed 18 Oct 2023 16:27:41 GMT,133421194661620000-0.02356816,Level 4,10,5,22318,0.0,372.31242,9907.8658,1336.0,11.0,5.0,372.31242,3.5883841855181733
noCookie,1697646465.0560722,Wed 18 Oct 2023 16:27:45 GMT,133421199859190000-0.7069662,Level 1,0,4,3462,0.0,61.32886,1339.286,302.0,14.0,1.0,61.32886,4.924272194200251
noCookie,1697646479.4432309,Wed 18 Oct 2023 16:27:59 GMT,133421199859190000-0.7069662,Level 1,0,5,4175,0.0,73.95367,1684.1861,383.0,13.0,1.0,73.95367,5.1789180983175
noCookie,1697646489.6750612,Wed 18 Oct 2023 16:28:09 GMT,133421194661620000-0.02356816,Level 4,11,3,23838,0.0,397.66931999999997,10570.5106,1423.0,22.0,5.0,397.66931999999997,3.578349971780574
noCookie,1697646507.1168003,Wed 18 Oct 2023 16:28:27 GMT,133421193290410000-0.229469,Level 5,6,1,22304,0.0,371.62372,10171.3888,1296.0,45.0,4.0,371.62372,3.4873984900640895
noCookie,1697646517.275224,Wed 18 Oct 2023 16:28:37 GMT,133421199859190000-0.7069662,Level 2,0,3,1990,0.0,35.24041,665.1537,171.0,28.0,2.0,35.24041,4.852383953535161
noCookie,1697646539.4669783,Wed 18 Oct 2023 16:28:59 GMT,133421194661620000-0.02356816,Level 4,11,1,26575,0.0,443.32752999999997,11864.8406,1568.0,35.0,5.0,443.32752999999997,3.53688840393016
noCookie,1697646579.9981847,Wed 18 Oct 2023 16:29:39 GMT,133421199859190000-0.7069662,Level 3,0,3,3266,0.0,57.88324,1626.307,311.0,57.0,4.0,57.88324,5.37288513911799
noCookie,1697646586.8921795,Wed 18 Oct 2023 16:29:46 GMT,133421194661620000-0.02356816,Level 5,1,4,2613,0.0,43.58932,1183.697,152.0,36.0,5.0,43.58932,3.4870927098656277
noCookie,1697646611.3753662,Wed 18 Oct 2023 16:30:11 GMT,133421199859190000-0.7069662,Level 4,1,4,1237,0.0,21.92832,369.6562,128.0,19.0,5.0,21.92832,5.8372004786504395
noCookie,1697646621.902979,Wed 18 Oct 2023 16:30:21 GMT,133421194661620000-0.02356816,Level 5,2,5,4505,0.0,75.15226,2082.3323,244.0,25.0,5.0,75.15226,3.2467420141456826
noCookie,1697646633.5539808,Wed 18 Oct 2023 16:30:33 GMT,133421193290410000-0.229469,Level 6,1,2,7096,0.0,118.2322,2630.682,484.0,94.0,5.0,118.2322,4.093639465390985
noCookie,1697646637.2639544,Wed 18 Oct 2023 16:30:37 GMT,133421194661620000-0.02356816,Level 5,3,5,5255,0.0,87.66562,2408.5000999999997,293.0,10.0,5.0,87.66562,3.3422452268061296
noCookie,1697646703.9677806,Wed 18 Oct 2023 16:31:43 GMT,133421184518440000-0.7648662,Level 2,0,1,5728,0.0,95.44047,667.6041,81.0,32.0,2.0,95.44047,0.8486965749435224
noCookie,1697646737.316188,Wed 18 Oct 2023 16:32:17 GMT,133421193290410000-0.229469,Level 6,2,3,12819,0.0,213.58871,4616.433999999999,839.0,71.0,5.0,213.58871,3.928110245152939
noCookie,1697646753.3006082,Wed 18 Oct 2023 16:32:33 GMT,133421184518440000-0.7648662,Level 1,0,5,7718,0.0,128.59471,209.5992,57.0,19.0,2.0,128.59471,0.4432530700524151
noCookie,1697646790.9657795,Wed 18 Oct 2023 16:33:10 GMT,133421184518440000-0.7648662,Level 2,0,4,7856,0.0,130.89869,928.8024,131.0,18.0,2.0,130.89869,1.0007739573253178
noCookie,1697646814.7890716,Wed 18 Oct 2023 16:33:34 GMT,133421193290410000-0.229469,Level 6,3,4,17173,0.0,286.13526,6305.865,1076.0,46.0,5.0,286.13526,3.7604593016603403
noCookie,1697646816.7665312,Wed 18 Oct 2023 16:33:36 GMT,133421184518440000-0.7648662,Level 3,0,4,1417,0.0,23.60628,68.00014,37.0,15.0,1.0,23.60628,1.567379527820563
noCookie,1697646836.7346437,Wed 18 Oct 2023 16:33:56 GMT,133421184518440000-0.7648662,Level 4,1,4,797,0.0,13.27461,52.8002,32.0,9.0,4.0,13.27461,2.410616959744957
noCookie,1697646856.9139988,Wed 18 Oct 2023 16:34:16 GMT,133421184518440000-0.7648662,Level 4,2,5,1752,0.0,29.181829999999998,74.80019999999999,76.0,12.0,4.0,29.181829999999998,2.6043603159911495
