playerID,reportTimeStamp,reportDateTime,sessionID,levelName,winnerID,winnerHP,framesCount,pauseframes,levelTime,pcTravelDistance,inputTimes,bulletsFiredPC,pcRating,,,
noCookie,1697655730.293441,Wed 18 Oct 2023 19:02:10 GMT,133421226089050000-0.1336383,Level 8,6,5,901,0,16.94131,452.664,99,15,5,,,
noCookie,1697655737,Wed 18 Oct 2023 19:02:16 GMT,|133421288537210000-0,4916297|,Level 4,5,5,2067,0,|14,77877|,|63,51288|,72,35,5
noCookie,1697655743.007808,Wed 18 Oct 2023 19:02:23 GMT,133421226089050000-0.1336383,Level 8,5,5,552,0,11.17041,187.551,56,8,5,,,
noCookie,1697655746.2153707,Wed 18 Oct 2023 19:02:26 GMT,|133421288537210000-0,4916297|,Level 4,5,5,978,0,|7,096582|,|63,11291|,28,14,5
noCookie,1697655754.7357783,Wed 18 Oct 2023 19:02:34 GMT,|133421288537210000-0,4916297|,Level 4,5,5,801,0,|6,095884|,|80,00022|,25,11,5
noCookie,1697655763.1868699,Wed 18 Oct 2023 19:02:43 GMT,|133421288537210000-0,4916297|,Level 4,5,5,834,0,|6,126892|,|74,58255|,26,12,5
noCookie,1697655775.860694,Wed 18 Oct 2023 19:02:55 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1426,0,|10,29565|,|288,2213|,43,20,5
noCookie,1697655783.818849,Wed 18 Oct 2023 19:03:03 GMT,|133421288537210000-0,4916297|,Level 4,5,4,837,0,|6,223689|,|64,87367|,25,11,5
noCookie,1697655792.6801343,Wed 18 Oct 2023 19:03:12 GMT,|133421288537210000-0,4916297|,Level 4,5,3,988,0,|7,126583|,|63,1129|,30,14,5
noCookie,1697655794.734163,Wed 18 Oct 2023 19:03:14 GMT,133421226089050000-0.1336383,Level 8,5,5,2529,0,49.50801,1285.153,299,44,5,,,
noCookie,1697655805.7905087,Wed 18 Oct 2023 19:03:25 GMT,|133421288537210000-0,4916297|,Level 4,4,5,588,0,|4,4736|,|68,81684|,15,7,5
noCookie,1697655814.4926426,Wed 18 Oct 2023 19:03:34 GMT,|133421288537210000-0,4916297|,Level 4,4,5,772,0,|5,747491|,|60,71287|,23,10,5
noCookie,1697655818.3850746,Wed 18 Oct 2023 19:03:38 GMT,133421226089050000-0.1336383,Level 8,7,5,1122,0,20.8161,569.7667,125,20,5,,,
noCookie,1697655825.8393676,Wed 18 Oct 2023 19:03:45 GMT,|133421288537210000-0,4916297|,Level 4,5,5,1274,0,|9,128851|,|117,021|,44,20,5
noCookie,1697655835.8321817,Wed 18 Oct 2023 19:03:55 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1087,0,|7,941484|,|105,4895|,32,15,5
noCookie,1697655843.4360878,Wed 18 Oct 2023 19:04:03 GMT,|133421288537210000-0,4916297|,Level 4,4,5,697,0,|5,229396|,|67,05115|,21,9,5
noCookie,1697655850.3050985,Wed 18 Oct 2023 19:04:10 GMT,|133421288537210000-0,4916297|,Level 4,5,3,703,0,|5,188798|,|223,4908|,25,9,5
noCookie,1697655858,Wed 18 Oct 2023 19:04:17 GMT,|133421288537210000-0,4916297|,Level 4,5,5,733,0,|5,497594|,|140,9708|,29,11,5
noCookie,1697655868.4922183,Wed 18 Oct 2023 19:04:28 GMT,|133421288537210000-0,4916297|,Level 4,5,5,1174,0,|8,512465|,|69,91292|,40,18,5
noCookie,1697655875.0386903,Wed 18 Oct 2023 19:04:35 GMT,133421226089050000-0.1336383,Level 8,6,2,2701,0,53.13471,1363.739,330,48,5,,,
noCookie,1697655877.2968674,Wed 18 Oct 2023 19:04:37 GMT,|133421288537210000-0,4916297|,Level 4,5,5,746,0,|5,714293|,|87,56461|,11,3,5
noCookie,1697655889.985368,Wed 18 Oct 2023 19:04:49 GMT,|133421288537210000-0,4916297|,Level 4,4,5,950,241,|7,197485|,|102,3992|,24,11,5
noCookie,1697655899.8939123,Wed 18 Oct 2023 19:04:59 GMT,|133421288537210000-0,4916297|,Level 4,5,5,1111,0,|8,220675|,|360,4803|,39,15,5
noCookie,1697655909.9093893,Wed 18 Oct 2023 19:05:09 GMT,|133421288537210000-0,4916297|,Level 4,5,2,1187,0,|8,563568|,|371,8601|,42,17,5
noCookie,1697655917.394354,Wed 18 Oct 2023 19:05:17 GMT,|133421288537210000-0,4916297|,Level 4,4,5,733,0,|5,711593|,|121,7991|,23,8,5
noCookie,1697655920.3129456,Wed 18 Oct 2023 19:05:20 GMT,133421226089050000-0.1336383,Level 8,6,5,2251,0,42.75188,1198.05,259,39,5,,,
noCookie,1697655931.3587878,Wed 18 Oct 2023 19:05:31 GMT,|133421288537210000-0,4916297|,Level 4,4,2,1434,0,|10,47624|,|370,2966|,51,18,5
noCookie,1697655937.9426053,Wed 18 Oct 2023 19:05:37 GMT,|133421288537210000-0,4916297|,Level 4,4,5,681,0,|5,033397|,|56,91879|,27,11,5
noCookie,1697655947.442022,Wed 18 Oct 2023 19:05:47 GMT,|133421288537210000-0,4916297|,Level 4,4,4,987,0,|7,76558|,|106,8857|,37,14,5
noCookie,1697655956.170757,Wed 18 Oct 2023 19:05:56 GMT,|133421288537210000-0,4916297|,Level 4,4,5,782,0,|5,713493|,|108,3131|,28,12,5
noCookie,1697655956.8694227,Wed 18 Oct 2023 19:05:56 GMT,133421226089050000-0.1336383,Level 8,7,5,1867,0,34.83718,963.1759,218,32,5,,,
noCookie,1697655964.7060754,Wed 18 Oct 2023 19:06:04 GMT,|133421288537210000-0,4916297|,Level 4,5,5,905,0,|6,561993|,|342,717|,32,12,5
noCookie,1697655975.1158679,Wed 18 Oct 2023 19:06:15 GMT,|133421288537210000-0,4916297|,Level 4,5,5,1111,0,|8,046078|,|379,1323|,33,14,5
noCookie,1697655982.9903436,Wed 18 Oct 2023 19:06:22 GMT,|133421288537210000-0,4916297|,Level 4,4,5,854,0,|6,274586|,|59,90797|,27,13,5
noCookie,1697655992.5105274,Wed 18 Oct 2023 19:06:32 GMT,|133421288537210000-0,4916297|,Level 4,4,4,1081,0,|7,974782|,|358,6488|,38,16,5
noCookie,1697656000.3441992,Wed 18 Oct 2023 19:06:40 GMT,|133421288537210000-0,4916297|,Level 4,5,5,807,0,|6,11739|,|263,0596|,32,11,5
noCookie,1697656009.5867522,Wed 18 Oct 2023 19:06:49 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1018,0,|7,608883|,|259,7236|,20,6,5
noCookie,1697656014.5297077,Wed 18 Oct 2023 19:06:54 GMT,133421226089050000-0.1336383,Level 8,6,4,2852,0,54.58792,1514.866,339,49,5,,,
noCookie,1697656019.670226,Wed 18 Oct 2023 19:06:59 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1164,0,|8,461576|,|69,20026|,41,19,5
noCookie,1697656031.4625163,Wed 18 Oct 2023 19:07:11 GMT,|133421288537210000-0,4916297|,Level 4,4,3,1288,0,|9,274063|,|95,91302|,44,21,5
noCookie,1697656039.239668,Wed 18 Oct 2023 19:07:19 GMT,|133421288537210000-0,4916297|,Level 4,5,5,837,0,|6,222489|,|102,713|,31,12,5
noCookie,1697656044.711583,Wed 18 Oct 2023 19:07:24 GMT,133421226089050000-0.1336383,Level 8,6,5,1532,0,28.27088,826.2855,202,27,5,,,
noCookie,1697656054.0028315,Wed 18 Oct 2023 19:07:34 GMT,|133421288537210000-0,4916297|,Level 4,5,4,1662,0,|11,85203|,|510,6307|,60,25,5
noCookie,1697656063.5939143,Wed 18 Oct 2023 19:07:43 GMT,|133421288537210000-0,4916297|,Level 4,5,3,1077,0,|7,872981|,|304,6519|,33,14,5
noCookie,1697656071.1287365,Wed 18 Oct 2023 19:07:51 GMT,|133421288537210000-0,4916297|,Level 4,5,5,796,0,|5,956093|,|44,53045|,31,13,5
noCookie,1697656083.0095792,Wed 18 Oct 2023 19:08:03 GMT,|133421288537210000-0,4916297|,Level 4,5,4,1317,0,|9,52536|,|56,31287|,43,20,5
noCookie,1697656092.3082108,Wed 18 Oct 2023 19:08:12 GMT,|133421288537210000-0,4916297|,Level 4,5,5,959,0,|7,325982|,|72,40019|,40,16,5
noCookie,1697656102.5094194,Wed 18 Oct 2023 19:08:22 GMT,|133421288537210000-0,4916297|,Level 4,5,4,1024,0,|7,465677|,|84,31297|,38,16,5
noCookie,1697656113.8500051,Wed 18 Oct 2023 19:08:33 GMT,133421226089050000-0.1336383,Level 8,6,4,3476,0,66.63483,1753.142,400,55,5,,,
noCookie,1697656115.9536798,Wed 18 Oct 2023 19:08:35 GMT,|133421288537210000-0,4916297|,Level 4,5,5,1554,0,|11,36563|,|145,2157|,61,25,5
noCookie,1697656124.266345,Wed 18 Oct 2023 19:08:44 GMT,|133421288537210000-0,4916297|,Level 4,4,5,933,0,|6,800986|,|77,11294|,34,16,5
noCookie,1697656131.6557736,Wed 18 Oct 2023 19:08:51 GMT,|133421288537210000-0,4916297|,Level 4,4,5,741,0,|5,821388|,|68,91389|,31,12,5
noCookie,1697656139.5302575,Wed 18 Oct 2023 19:08:59 GMT,|133421288537210000-0,4916297|,Level 4,5,5,811,0,|6,031595|,|134,2376|,32,13,5
noCookie,1697656147.1130886,Wed 18 Oct 2023 19:09:07 GMT,|133421288537210000-0,4916297|,Level 4,5,5,769,0,|5,759689|,|68,53054|,17,10,5
noCookie,1697656156.8975902,Wed 18 Oct 2023 19:09:16 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1101,0,|8,218676|,|88,22279|,35,16,5
noCookie,1697656166.598764,Wed 18 Oct 2023 19:09:26 GMT,|133421288537210000-0,4916297|,Level 4,4,5,962,0,|7,01718|,|62,75312|,32,15,5
noCookie,1697656176.7100182,Wed 18 Oct 2023 19:09:36 GMT,|133421288537210000-0,4916297|,Level 4,4,4,1081,0,|7,986978|,|323,9959|,40,16,5
noCookie,1697656188.7307239,Wed 18 Oct 2023 19:09:48 GMT,|133421288537210000-0,4916297|,Level 4,5,3,1387,0,|10,07795|,|391,8176|,47,20,5
noCookie,1697656202.2687542,Wed 18 Oct 2023 19:10:02 GMT,133421226089050000-0.1336383,Level 8,7,4,4351,0,83.53596,2298.896,521,75,5,,,
noCookie,1697656218.521431,Wed 18 Oct 2023 19:10:18 GMT,|133421288537210000-0,4916297|,Level 4,4,5,742,0,|5,571991|,|53,91283|,27,12,5
noCookie,1697656230.0919979,Wed 18 Oct 2023 19:10:30 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1001,0,|8,127176|,|379,7471|,53,16,5
noCookie,1697656246.8893254,Wed 18 Oct 2023 19:10:46 GMT,|133421279551570000-0,797947|,Level 1,1,5,1347,0,|23,62517|,|366,2454|,29,9,1
noCookie,1697656253.8963466,Wed 18 Oct 2023 19:10:53 GMT,|133421288537210000-0,4916297|,Level 4,4,4,2559,0,|18,79762|,|1092,721|,123,42,5
noCookie,1697656256.3167744,Wed 18 Oct 2023 19:10:56 GMT,133421226089050000-0.1336383,Level 8,7,5,2729,0,51.94772,1431.498,293,38,5,,,
noCookie,1697656277.2986202,Wed 18 Oct 2023 19:11:17 GMT,|133421288537210000-0,4916297|,Level 4,5,5,2480,0,|18,19514|,|1133,668|,113,40,5
noCookie,1697656285.3753731,Wed 18 Oct 2023 19:11:25 GMT,|133421288537210000-0,4916297|,Level 4,4,5,726,0,|5,377995|,|101,913|,30,12,5
noCookie,1697656298.9165442,Wed 18 Oct 2023 19:11:38 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1416,0,|10,27224|,|425,123|,53,23,5
noCookie,1697656311.9929068,Wed 18 Oct 2023 19:11:51 GMT,|133421288537210000-0,4916297|,Level 4,5,5,1042,0,|7,755479|,|325,2894|,44,16,5
noCookie,1697656325.2279615,Wed 18 Oct 2023 19:12:05 GMT,|133421279551570000-0,797947|,Level 2,1,2,4600,0,|76,67397|,|1293,028|,244,55,2
noCookie,1697656326.221975,Wed 18 Oct 2023 19:12:06 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1322,0,|9,823846|,|300,6563|,52,21,5
noCookie,1697656350.9368844,Wed 18 Oct 2023 19:12:30 GMT,133421226089050000-0.1336383,Level 8,6,3,4775,0,91.31197,2478.024,436,61,5,,,
noCookie,1697656361.6319711,Wed 18 Oct 2023 19:12:41 GMT,|133421288537210000-0,4916297|,Level 4,5,3,4343,0,|31,84111|,|1673,639|,208,71,5
noCookie,1697656379.0859067,Wed 18 Oct 2023 19:12:59 GMT,|133421288537210000-0,4916297|,Level 4,5,5,1932,0,|14,38779|,|687,7037|,88,30,5
noCookie,1697656404.1515958,Wed 18 Oct 2023 19:13:24 GMT,|133421288537210000-0,4916297|,Level 4,5,4,2839,0,|20,40689|,|1154,689|,131,45,5
noCookie,1697656404.7807126,Wed 18 Oct 2023 19:13:24 GMT,|133421279551570000-0,797947|,Level 3,4,4,4355,0,|72,57031|,|2104,922|,239,65,3
noCookie,1697656410.768121,Wed 18 Oct 2023 19:13:30 GMT,133421226089050000-0.1336383,Level 8,6,4,3028,0,58.30676,1550.138,362,53,5,,,
noCookie,1697656414.2343607,Wed 18 Oct 2023 19:13:34 GMT,|133421288537210000-0,4916297|,Level 4,5,5,971,0,|7,555478|,|353,2537|,42,15,5
noCookie,1697656432.317753,Wed 18 Oct 2023 19:13:52 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1764,0,|13,4405|,|613,625|,78,28,5
noCookie,1697656462.3728795,Wed 18 Oct 2023 19:14:22 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1471,0,|11,21593|,|472,343|,70,24,5
noCookie,1697656466.6430302,Wed 18 Oct 2023 19:14:26 GMT,|133421279551570000-0,797947|,Level 3,1,2,3522,0,|58,69342|,|1709,738|,319,58,3
noCookie,1697656469.2533588,Wed 18 Oct 2023 19:14:29 GMT,133421226089050000-0.1336383,Level 8,6,5,2889,0,55.02817,1461.666,340,50,5,,,
noCookie,1697656472.2408957,Wed 18 Oct 2023 19:14:32 GMT,|133421288537210000-0,4916297|,Level 4,5,5,950,0,|7,262284|,|123,3121|,36,13,5
noCookie,1697656480.192796,Wed 18 Oct 2023 19:14:40 GMT,|133421288537210000-0,4916297|,Level 4,5,5,801,0,|6,192489|,|26,09714|,31,12,5
noCookie,1697656487.754512,Wed 18 Oct 2023 19:14:47 GMT,|133421288537210000-0,4916297|,Level 4,4,5,775,0,|5,747992|,|63,11289|,28,12,5
noCookie,1697656496.127668,Wed 18 Oct 2023 19:14:56 GMT,|133421279551570000-0,797947|,Level 4,4,4,1551,0,|25,84119|,|685,8589|,159,26,3
noCookie,1697656497.4766634,Wed 18 Oct 2023 19:14:57 GMT,|133421288537210000-0,4916297|,Level 4,5,5,1064,0,|7,826185|,|74,71294|,35,16,5
noCookie,1697656505.372518,Wed 18 Oct 2023 19:15:05 GMT,|133421288537210000-0,4916297|,Level 4,5,5,843,0,|6,28519|,|60,71288|,29,13,5
noCookie,1697656516.1917987,Wed 18 Oct 2023 19:15:16 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1099,0,|8,369469|,0,26,14,5,
noCookie,1697656523.1219735,Wed 18 Oct 2023 19:15:23 GMT,|133421288537210000-0,4916297|,Level 4,5,5,675,0,|5,101496|,|164,427|,29,9,5
noCookie,1697656528.6934416,Wed 18 Oct 2023 19:15:28 GMT,|133421279551570000-0,797947|,Level 4,4,3,1607,0,|26,7752|,|632,8031|,172,28,3
noCookie,1697656532,Wed 18 Oct 2023 19:15:31 GMT,|133421288537210000-0,4916297|,Level 4,5,5,915,0,|6,903488|,|340,0642|,41,14,5
noCookie,1697656538.816164,Wed 18 Oct 2023 19:15:38 GMT,|133421288537210000-0,4916297|,Level 4,5,3,751,0,|5,601095|,|90,39503|,26,11,5
noCookie,1697656542.4747205,Wed 18 Oct 2023 19:15:42 GMT,133421226089050000-0.1336383,Level 8,7,3,3613,0,68.42892,1866.72,428,62,5,,,
noCookie,1697656549.8096483,Wed 18 Oct 2023 19:15:49 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1234,0,|9,081165|,|66,40025|,42,20,5
noCookie,1697656566.2043543,Wed 18 Oct 2023 19:16:06 GMT,|133421288537210000-0,4916297|,Level 4,4,4,1121,0,|8,286574|,|68,80026|,40,18,5
noCookie,1697656577.0212483,Wed 18 Oct 2023 19:16:17 GMT,|133421279551570000-0,797947|,Level 4,4,5,2235,0,|37,24299|,|754,4983|,226,37,3
noCookie,1697656581.3714433,Wed 18 Oct 2023 19:16:21 GMT,133421226089050000-0.1336383,Level 8,6,5,1901,0,36.47586,995.4287,232,30,5,,,
noCookie,1697656582.935954,Wed 18 Oct 2023 19:16:22 GMT,|133421288537210000-0,4916297|,Level 4,5,3,2108,0,|14,95338|,|522,2892|,54,22,5
noCookie,1697656592.3846586,Wed 18 Oct 2023 19:16:32 GMT,|133421288537210000-0,4916297|,Level 4,4,5,954,0,|7,043881|,|158,1017|,17,7,5
noCookie,1697656601.106907,Wed 18 Oct 2023 19:16:41 GMT,|133421288537210000-0,4916297|,Level 4,4,4,990,0,|7,251881|,|106,0004|,37,16,5
noCookie,1697656608.564825,Wed 18 Oct 2023 19:16:48 GMT,|133421288537210000-0,4916297|,Level 4,4,4,814,0,|5,980391|,|249,7027|,27,10,5
noCookie,1697656621.4903417,Wed 18 Oct 2023 19:17:01 GMT,|133421288537210000-0,4916297|,Level 4,4,5,898,0,|6,501896|,|268,0839|,14,7,5
noCookie,1697656623.379162,Wed 18 Oct 2023 19:17:03 GMT,133421226089050000-0.1336383,Level 8,7,5,2101,0,39.34506,1011.66,225,34,5,,,
noCookie,1697656628.7172823,Wed 18 Oct 2023 19:17:08 GMT,|133421288537210000-0,4916297|,Level 4,5,5,702,0,|5,169396|,|262,2128|,23,9,5
noCookie,1697656642.515609,Wed 18 Oct 2023 19:17:22 GMT,|133421288537210000-0,4916297|,Level 4,4,4,1704,0,|12,16723|,|92,00009|,55,28,5
noCookie,1697656651.600811,Wed 18 Oct 2023 19:17:31 GMT,133421226089050000-0.1336383,Level 8,7,5,1354,0,26.53346,658.3538,156,23,5,,,
noCookie,1697656653.2729862,Wed 18 Oct 2023 19:17:33 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1259,0,|9,357161|,|148,5989|,45,21,5
noCookie,1697656659.5584807,Wed 18 Oct 2023 19:17:39 GMT,|133421279551570000-0,797947|,Level 4,4,4,1457,0,|24,27717|,|532,9903|,106,23,3
noCookie,1697656662.995056,Wed 18 Oct 2023 19:17:42 GMT,|133421288537210000-0,4916297|,Level 4,4,2,1078,0,|7,826284|,|79,6003|,31,14,5
noCookie,1697656679.0084498,Wed 18 Oct 2023 19:17:59 GMT,|133421288537210000-0,4916297|,Level 4,4,3,1910,0,|13,995|,|349,0481|,72,32,5
noCookie,1697656701.3559015,Wed 18 Oct 2023 19:18:21 GMT,|133421288537210000-0,4916297|,Level 4,4,4,2909,0,|20,55608|,|38,00014|,103,52,5
noCookie,1697656710.8203993,Wed 18 Oct 2023 19:18:30 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1044,0,|7,881986|,|116,0003|,44,18,5
noCookie,1697656714.0373342,Wed 18 Oct 2023 19:18:34 GMT,|133421279551570000-0,797947|,Level 4,1,3,2054,0,|34,2272|,|887,1576|,98,29,3
noCookie,1697656720.2857091,Wed 18 Oct 2023 19:18:40 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1107,0,|7,99688|,|52,0002|,35,17,5
noCookie,1697656727.5423543,Wed 18 Oct 2023 19:18:47 GMT,|133421288537210000-0,4916297|,Level 4,5,4,770,0,|5,620498|,|83,11295|,26,12,5
noCookie,1697656735.8554444,Wed 18 Oct 2023 19:18:55 GMT,|133421288537210000-0,4916297|,Level 4,4,5,918,0,|6,945288|,|32,00009|,33,15,5
noCookie,1697656738.603261,Wed 18 Oct 2023 19:18:58 GMT,133421226089050000-0.1336383,Level 8,5,4,4509,0,83.61936,2301.31,481,76,5,,,
noCookie,1697656749.7788064,Wed 18 Oct 2023 19:19:09 GMT,|133421288537210000-0,4916297|,Level 4,4,5,848,0,|6,348089|,|33,53634|,29,14,5
noCookie,1697656758.0163865,Wed 18 Oct 2023 19:19:18 GMT,|133421288537210000-0,4916297|,Level 4,4,4,908,0,|6,631983|,|74,1022|,35,15,5
noCookie,1697656766.507563,Wed 18 Oct 2023 19:19:26 GMT,|133421288537210000-0,4916297|,Level 4,5,4,947,0,|7,115485|,|62,26297|,41,16,5
noCookie,1697656776.272341,Wed 18 Oct 2023 19:19:36 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1123,0,|8,154271|,|85,98164|,45,20,5
noCookie,1697656786.6812532,Wed 18 Oct 2023 19:19:46 GMT,|133421288537210000-0,4916297|,Level 4,4,4,818,0,|6,102097|,|35,62164|,32,14,5
noCookie,1697656796.381951,Wed 18 Oct 2023 19:19:56 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1070,0,|8,127179|,0,36,17,5,
noCookie,1697656806.784331,Wed 18 Oct 2023 19:20:06 GMT,|133421288537210000-0,4916297|,Level 4,4,4,1112,0,|8,312468|,|22,33142|,34,16,5
noCookie,1697656817,Wed 18 Oct 2023 19:20:17 GMT,|133421288537210000-0,4916297|,Level 4,5,4,1136,0,|8,571083|,0,35,17,5,
noCookie,1697656819.9358604,Wed 18 Oct 2023 19:20:19 GMT,133421226089050000-0.1336383,Level 8,6,4,4208,0,79.35441,2214.064,493,69,5,,,
noCookie,1697656824.986679,Wed 18 Oct 2023 19:20:24 GMT,|133421288537210000-0,4916297|,Level 4,5,5,829,0,|6,127189|,|38,65596|,27,13,5
noCookie,1697656835.0897496,Wed 18 Oct 2023 19:20:35 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1043,0,|7,760675|,|90,31299|,36,16,5
noCookie,1697656844.4505157,Wed 18 Oct 2023 19:20:44 GMT,|133421288537210000-0,4916297|,Level 4,4,4,1060,0,|7,668083|,|76,92576|,33,15,5
noCookie,1697656851.0382228,Wed 18 Oct 2023 19:20:51 GMT,133421226089050000-0.1336383,Level 8,6,5,1523,0,29.42316,781.7179,167,26,5,,,
noCookie,1697656853.708853,Wed 18 Oct 2023 19:20:53 GMT,|133421288537210000-0,4916297|,Level 4,5,3,1035,0,|7,462487|,|78,71295|,39,18,5
noCookie,1697656865.436603,Wed 18 Oct 2023 19:21:05 GMT,|133421288537210000-0,4916297|,Level 4,4,4,1396,0,|9,994753|,|148,7762|,45,21,5
noCookie,1697656875.603704,Wed 18 Oct 2023 19:21:15 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1156,0,|8,332779|,|61,60023|,40,19,5
noCookie,1697656890.776591,Wed 18 Oct 2023 19:21:30 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1826,0,|13,1294|,|77,6003|,65,30,5
noCookie,1697656902.7700408,Wed 18 Oct 2023 19:21:42 GMT,133421226089050000-0.1336383,Level 8,6,5,2421,0,46.17007,1236.376,229,37,5,,,
noCookie,1697656904.7626283,Wed 18 Oct 2023 19:21:44 GMT,|133421288537210000-0,4916297|,Level 4,5,3,1691,0,|12,11852|,|144,5139|,68,29,5
noCookie,1697656923.5405586,Wed 18 Oct 2023 19:22:03 GMT,|133421288537210000-0,4916297|,Level 4,5,4,1461,0,|10,76614|,|434,1334|,33,13,5
noCookie,1697656934.4780455,Wed 18 Oct 2023 19:22:14 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1259,0,|9,367557|,|182,7996|,25,11,5
noCookie,1697656943.8663123,Wed 18 Oct 2023 19:22:23 GMT,|133421288537210000-0,4916297|,Level 4,4,4,1087,0,|7,925275|,|93,29742|,41,18,5
noCookie,1697656951.4016068,Wed 18 Oct 2023 19:22:31 GMT,|133421288537210000-0,4916297|,Level 4,4,5,797,0,|5,946794|,|118,2963|,33,14,5
noCookie,1697656961.595571,Wed 18 Oct 2023 19:22:41 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1167,0,|8,553471|,|121,2171|,45,20,5
noCookie,1697656968.7232733,Wed 18 Oct 2023 19:22:48 GMT,133421226089050000-0.1336383,Level 8,7,5,2728,0,50.38903,1446.404,299,45,5,,,
noCookie,1697656971.4769933,Wed 18 Oct 2023 19:22:51 GMT,|133421288537210000-0,4916297|,Level 4,4,4,1128,0,|8,313176|,|21,20008|,34,18,5
noCookie,1697656980.7341342,Wed 18 Oct 2023 19:23:00 GMT,|133421288537210000-0,4916297|,Level 4,5,4,1049,0,|7,636981|,|97,96478|,33,16,5
noCookie,1697656988.3388274,Wed 18 Oct 2023 19:23:08 GMT,|133421288537210000-0,4916297|,Level 4,4,5,750,0,|5,779294|,|67,60479|,27,11,5
noCookie,1697656997.6226952,Wed 18 Oct 2023 19:23:17 GMT,|133421288537210000-0,4916297|,Level 4,4,4,1001,0,|7,620089|,|220,6079|,35,12,5
noCookie,1697657006.8452508,Wed 18 Oct 2023 19:23:26 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1022,0,|7,841779|,|198,5668|,32,11,5
noCookie,1697657019.3455079,Wed 18 Oct 2023 19:23:39 GMT,|133421288537210000-0,4916297|,Level 4,5,3,1552,0,|11,08854|,|198,6796|,46,23,5
noCookie,1697657030.6843362,Wed 18 Oct 2023 19:23:50 GMT,|133421288537210000-0,4916297|,Level 4,4,4,1366,0,|9,795352|,|64,40025|,41,20,5
noCookie,1697657040.1776154,Wed 18 Oct 2023 19:24:00 GMT,|133421288537210000-0,4916297|,Level 4,4,4,1124,0,|8,062074|,|67,23354|,35,17,5
noCookie,1697657050.601986,Wed 18 Oct 2023 19:24:10 GMT,|133421288537210000-0,4916297|,Level 4,5,4,1216,0,|8,721376|,|64,40025|,36,18,5
noCookie,1697657063.4275067,Wed 18 Oct 2023 19:24:23 GMT,|133421288537210000-0,4916297|,Level 4,5,4,1580,0,|11,24883|,|68,40026|,51,25,5
noCookie,1697657069.2392743,Wed 18 Oct 2023 19:24:29 GMT,133421226089050000-0.1336383,Level 8,7,5,4811,0,96.99951,2408.668,541,85,5,,,
noCookie,1697657073.4688487,Wed 18 Oct 2023 19:24:33 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1207,0,|8,605567|,|100,1187|,41,18,5
noCookie,1697657083.6566174,Wed 18 Oct 2023 19:24:43 GMT,|133421288537210000-0,4916297|,Level 4,5,5,1049,0,|7,60638|,|70,00027|,31,16,5
noCookie,1697657131.3748915,Wed 18 Oct 2023 19:25:31 GMT,133421226089050000-0.1336383,Level 8,6,5,2851,0,56.63325,1393.813,275,39,5,,,
noCookie,1697657236.8056734,Wed 18 Oct 2023 19:27:16 GMT,133421226089050000-0.1336383,Level 8,6,3,5256,0,101.8394,2744.186,616,91,5,,,
noCookie,1697657264.264125,Wed 18 Oct 2023 19:27:44 GMT,133421226089050000-0.1336383,Level 8,7,5,1324,0,25.48317,693.0004,156,22,5,,,
noCookie,1697657384.1278734,Wed 18 Oct 2023 19:29:44 GMT,133421226089050000-0.1336383,Level 8,6,4,5862,0,114.9707,3059.89,650,101,5,,,
noCookie,1697658613.779372,Wed 18 Oct 2023 19:50:13 GMT,133421321073300000-0.2714267,Level 1,1,3,4177,98,70.73042,927.0399,73,8,4,,,
noCookie,1697659237.5988886,Wed 18 Oct 2023 20:00:37 GMT,|133421279551570000-0,797947|,Level 5,9,3,5231,0,|87,17811|,|2454,464|,231,72,3
noCookie,1697660007.3573785,Wed 18 Oct 2023 20:13:27 GMT,|133421279551570000-0,797947|,Level 5,4,3,3131,0,|52,18086|,|1371,228|,292,53,2
noCookie,1697660019.3811603,Wed 18 Oct 2023 20:13:39 GMT,|133421279551570000-0,797947|,Level 5,5,5,639,0,|10,64901|,|302,139|,26,9,3
noCookie,1697660085.2592082,Wed 18 Oct 2023 20:14:45 GMT,|133421279551570000-0,797947|,Level 5,9,2,3686,0,|61,42622|,|1516,657|,222,45,3
